activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Single Family Home,White,Asian,Male,Approved or Origination Date,"""Refinance""","""420000""","""1.2500""","""0.0000""","""6.0000""","""0.0000""","""No""","""440000""","""4000""","""2000""","""0.0000""","""0.0000""","""15""","""0""","""0""","""0""","""0""","""0""","""800000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""White""","""Asian""","""White""","""Asian""","""Male""","""Male""","""Male""","""Male""","""52""","""42""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Townhouse,Asian,White,Female,Approved or Origination Date,"""Purchase""","""230000""","""1.0000""","""0.0000""","""6.0000""","""0.0000""","""No""","""236000""","""4000""","""1000""","""0.0000""","""0.0000""","""10""","""0""","""0""","""0""","""0""","""0""","""600000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""Asian""","""White""","""Asian""","""White""","""Female""","""Female""","""Female""","""Female""","""24""","""14""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Single Family Home,White,White,Male,Approved or Origination Date,"""Refinance""","""580000""","""1.2500""","""0.0000""","""6.0000""","""0.0000""","""No""","""610000""","""5000""","""2500""","""0.0000""","""0.0000""","""15""","""0""","""0""","""0""","""0""","""0""","""1050000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""White""","""White""","""White""","""White""","""Male""","""Male""","""Male""","""Male""","""68""","""58""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Townhouse,Hispanic or Latino,White,Female,Approved or Origination Date,"""Purchase""","""120000""","""1.0000""","""0.0000""","""6.0000""","""0.0000""","""No""","""128000""","""3000""","""1000""","""0.0000""","""0.0000""","""10""","""0""","""0""","""0""","""0""","""0""","""350000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""Hispanic or Latino""","""White""","""Hispanic or Latino""","""White""","""Female""","""Female""","""Female""","""Female""","""13""","""3""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Single Family Home,Asian,Asian,Male,Approved or Origination Date,"""Refinance""","""470000""","""1.2500""","""0.0000""","""6.0000""","""0.0000""","""No""","""490000""","""4000""","""2000""","""0.0000""","""0.0000""","""15""","""0""","""0""","""0""","""0""","""0""","""850000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""Asian""","""Asian""","""Asian""","""Asian""","""Male""","""Male""","""Male""","""Male""","""56""","""46""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Townhouse,White,Black or African American,Female,Approved or Origination Date,"""Purchase""","""190000""","""1.0000""","""0.0000""","""6.0000""","""0.0000""","""No""","""196000""","""4000""","""1000""","""0.0000""","""0.0000""","""10""","""0""","""0""","""0""","""0""","""0""","""500000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""White""","""Black or African American""","""White""","""Black or African American""","""Female""","""Female""","""Female""","""Female""","""19""","""9""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Single Family Home,Hispanic or Latino,White,Male,Approved or Origination Date,"""Refinance""","""560000""","""1.2500""","""0.0000""","""6.0000""","""0.0000""","""No""","""590000""","""5000""","""2500""","""0.0000""","""0.0000""","""15""","""0""","""0""","""0""","""0""","""0""","""1050000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""Hispanic or Latino""","""White""","""Hispanic or Latino""","""White""","""Male""","""Male""","""Male""","""Male""","""64""","""54""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Townhouse,Asian,White,Female,Approved or Origination Date,"""Purchase""","""210000""","""1.0000""","""0.0000""","""6.0000""","""0.0000""","""No""","""218000""","""4000""","""1000""","""0.0000""","""0.0000""","""10""","""0""","""0""","""0""","""0""","""0""","""550000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""Asian""","""White""","""Asian""","""White""","""Female""","""Female""","""Female""","""Female""","""23""","""13""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Single Family Home,White,Asian,Male,Approved or Origination Date,"""Refinance""","""540000""","""1.2500""","""0.0000""","""6.0000""","""0.0000""","""No""","""560000""","""4000""","""2000""","""0.0000""","""0.0000""","""15""","""0""","""0""","""0""","""0""","""0""","""920000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""White""","""Asian""","""White""","""Asian""","""Male""","""Male""","""Male""","""Male""","""60""","""50""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Townhouse,White,White,Female,Approved or Origination Date,"""Purchase""","""180000""","""1.0000""","""0.0000""","""6.0000""","""0.0000""","""No""","""188000""","""3000""","""1000""","""0.0000""","""0.0000""","""10""","""0""","""0""","""0""","""0""","""0""","""450000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""White""","""White""","""White""","""White""","""Female""","""Female""","""Female""","""Female""","""20""","""10""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Single Family Home,Asian,Asian,Male,Approved or Origination Date,"""Refinance""","""490000""","""1.2500""","""0.0000""","""6.0000""","""0.0000""","""No""","""510000""","""5000""","""2500""","""0.0000""","""0.0000""","""15""","""0""","""0""","""0""","""0""","""0""","""900000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""Asian""","""Asian""","""Asian""","""Asian""","""Male""","""Male""","""Male""","""Male""","""58""","""48""","""0""","""0""","""Yes""","""Lender""",,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,071,98010,Fixed Rate,Townhouse,Black or African American,Black or African American,Female,Approved or Origination Date,"""Purchase""","""160000""","""1.0000""","""0.0000""","""6.0000""","""0.0000""","""No""","""168000""","""3000""","""1000""","""0.0000""","""0.0000""","""10""","""0""","""0""","""0""","""0""","""0""","""400000""","""Site Built""","""Primary Residence""","""Manufactured Home Secured Property""","""Manufactured Home""","""1""","""0""","""Black or African American""","""Black or African American""","""Black or African American""","""Black or African American""","""Female""","""Female""","""Female""","""Female""","""17""","""7""","""0""","""0""","""Yes""","""Lender",,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,Conventional,Existing Single-Family Home,Hispanic,White,Origination,Home Purchase,225000,60.5,4.5,1.25,No,215000,3000,0,0,10000,15,None,None,None,None,None,650000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,35,35,0,0,Online Application,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,FHA,Existing Single-Family Home,Asian,White,Origination,Home Purchase,150000,50.2,3.75,0.5,No,145000,2500,0,0,5000,30,None,None,None,None,None,500000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Male,Male,Male,Male,40,40,0,0,Branch Office,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,VA,Existing Single-Family Home,Hispanic,White,Origination,Home Purchase,250000,70.8,4.25,1.5,No,245000,4000,0,0,12000,20,None,None,None,None,None,750000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Female,Female,Female,Female,45,45,0,0,Call Center,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,USDA,Existing Single-Family Home,White,Black or African American,Origination,Home Purchase,180000,55.6,4.0,1.0,No,175000,3000,0,0,6000,25,None,None,None,None,None,550000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,38,38,0,0,Mobile Unit,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,Conventional,Existing Single-Family Home,White,White,Origination,Home Purchase,280000,65.1,4.5,1.25,No,275000,4500,0,0,15000,18,None,None,None,None,None,800000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,42,42,0,0,Retail Store,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,FHA,Existing Single-Family Home,White,Black or African American,Origination,Home Purchase,220000,58.8,3.75,0.5,No,215000,3200,0,0,8000,32,None,None,None,None,None,600000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,49,49,0,0,Branch Office,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,VA,Existing Single-Family Home,Hispanic,White,Origination,Home Purchase,200000,60.0,4.25,1.5,No,195000,4000,0,0,10000,22,None,None,None,None,None,650000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,39,39,0,0,Call Center,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,USDA,Existing Single-Family Home,Asian,American Indian or Alaska Native,Origination,Home Purchase,160000,52.6,4.0,1.0,No,155000,2800,0,0,7000,29,None,None,None,None,None,450000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Male,Male,Male,Male,35,35,0,0,Mobile Unit,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,Conventional,Existing Single-Family Home,White,White,Origination,Home Purchase,240000,62.5,4.5,1.25,No,235000,5000,0,0,12000,24,None,None,None,None,None,700000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Female,Female,Female,Female,48,48,0,0,Retail Store,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,FHA,Existing Single-Family Home,White,Black or African American,Origination,Home Purchase,140000,54.3,3.75,0.5,No,135000,2400,0,0,6000,31,None,None,None,None,None,500000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Male,Male,Male,Male,41,41,0,0,Branch Office,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,VA,Existing Single-Family Home,Hispanic,White,Origination,Home Purchase,190000,61.4,4.25,1.5,No,185000,4400,0,0,10000,26,None,None,None,None,None,625000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,44,44,0,0,Call Center,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,USDA,Existing Single-Family Home,Asian,American Indian or Alaska Native,Origination,Home Purchase,180000,57.1,4.0,1.0,No,175000,3000,0,0,8000,28,None,None,None,None,None,550000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,36,36,0,0,Mobile Unit,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,Conventional,Existing Single-Family Home,White,White,Origination,Home Purchase,300000,68.2,4.5,1.25,No,295000,5500,0,0,15000,19,None,None,None,None,None,850000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,43,43,0,0,Retail Store,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,FHA,Existing Single-Family Home,White,Black or African American,Origination,Home Purchase,230000,60.9,3.75,0.5,No,225000,3600,0,0,8000,33,None,None,None,None,None,650000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,46,46,0,0,Branch Office,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,VA,Existing Single-Family Home,Hispanic,White,Origination,Home Purchase,220000,63.6,4.25,1.5,No,215000,4800,0,0,10000,27,None,None,None,None,None,675000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,38,38,0,0,Call Center,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,USDA,Existing Single-Family Home,Asian,American Indian or Alaska Native,Origination,Home Purchase,160000,56.3,4.0,1.0,No,155000,2800,0,0,7000,30,None,None,None,None,None,450000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,37,37,0,0,Mobile Unit,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,Conventional,Existing Single-Family Home,White,White,Origination,Home Purchase,260000,64.5,4.5,1.25,No,255000,5200,0,0,12000,25,None,None,None,None,None,750000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,40,40,0,0,Retail Store,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,FHA,Existing Single-Family Home,White,Black or African American,Origination,Home Purchase,240000,59.3,3.75,0.5,No,235000,3400,0,0,8000,32,None,None,None,None,None,600000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,44,44,0,0,Branch Office,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,VA,Existing Single-Family Home,Hispanic,White,Origination,Home Purchase,290000,66.9,4.25,1.5,No,285000,5600,0,0,10000,29,None,None,None,None,None,725000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,41,41,0,0,Call Center,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,USDA,Existing Single-Family Home,Asian,American Indian or Alaska Native,Origination,Home Purchase,180000,58.5,4.0,1.0,No,175000,3200,0,0,8000,28,None,None,None,None,None,550000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,39,39,0,0,Mobile Unit,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,Conventional,Existing Single-Family Home,White,White,Origination,Home Purchase,320000,70.4,4.5,1.25,No,315000,6000,0,0,15000,21,None,None,None,None,None,850000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,45,45,0,0,Retail Store,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,FHA,Existing Single-Family Home,White,Black or African American,Origination,Home Purchase,260000,61.2,3.75,0.5,No,255000,4400,0,0,8000,34,None,None,None,None,None,675000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,47,47,0,0,Branch Office,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,VA,Existing Single-Family Home,Hispanic,White,Origination,Home Purchase,210000,62.2,4.25,1.5,No,205000,5200,0,0,10000,26,None,None,None,None,None,650000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,42,42,0,0,Call Center,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,USDA,Existing Single-Family Home,Asian,American Indian or Alaska Native,Origination,Home Purchase,160000,57.9,4.0,1.0,No,155000,3000,0,0,7000,29,None,None,None,None,None,450000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,38,38,0,0,Mobile Unit,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,Conventional,Existing Single-Family Home,White,White,Origination,Home Purchase,240000,63.9,4.5,1.25,No,235000,5400,0,0,12000,27,None,None,None,None,None,700000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,30-49,30-49,No,No,Female,Female,Female,Female,46,46,0,0,Retail Store,Lender,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,061,490,FHA,Existing Single-Family Home,White,Black or African American,Origination,Home Purchase,220000,60.5,3.75,0.5,No,215000,3800,0,0,8000,33,None,None,None,None,None,650000,Site Built Single Family Home,Primary Residence,Secured,None,1,0,0,0,50-64,50-64,No,No,Male,Male,Male,Male,48,48,0,0,Branch Office,Lender,,,,,,,,
